stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,wheelchair_boarding,stop_url
43584,"Larpenteur Ave & #1666 Coffman St","Across from W",  44.991806, -93.191261,"Larpenteur Ave",FALCON HEIGHTS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43584
43585,"Lake Dr & Lakeview Ave","Far side E",  45.032658, -93.337242,"Lake Dr",ROBBINSDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43585
43587,"Excelsior Blvd & Park Nicollet Blvd","Across from E",  44.931366, -93.345970,"Excelsior Blvd",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43587
43588,"Xerxes Ave S & 78th St W","Near side S",  44.862110, -93.319054,"Xerxes Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43588
43589,"Xerxes Ave S & Southtown Dr","Near side S",  44.860851, -93.318893,"Xerxes Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43589
4359,"66th St W & Grand Ave S","Across from W",  44.883446, -93.284462,"66th St W",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4359
43592,"Old Shakopee Rd & Old Cedar Ave / 17th Ave","Mid block W",  44.837032, -93.248528,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43592
43593,"Old Shakopee Rd & 17th Ave S","Near side W",  44.836128, -93.249588,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43593
43594,"Old Shakopee Rd & 16th Ave S","Near side W",  44.835434, -93.250381,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43594
43596,"Old Shakopee Rd & Old Shakopee Circle","Near side W",  44.833893, -93.252197,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43596
43597,"Old Shakopee Rd & Riverview Ave","Near side W",  44.832737, -93.253845,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43597
43598,"Old Shakopee Rd & 12th Ave S","Near side W",  44.830746, -93.256729,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43598
43599,"Old Shakopee Rd & 96th St E","Across from W",  44.830097, -93.257660,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43599
436,"Portland Ave S & 66th St E","Near side S",  44.883789, -93.267990,"Portland Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=436
43600,"Old Shakopee Rd & Elliott Ave S","Near side W",  44.827477, -93.261452,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43600
43601,"98th St E & Chicago Ave S","Near side W",  44.826443, -93.263138,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43601
43602,"98th St E & Columbus Ave S","Near side W",  44.826324, -93.264404,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43602
43605,"98th St E & Portland Ave S","Near side W",  44.826370, -93.268188,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43605
43606,"98th St E & 4th Ave S","Near side W",  44.826328, -93.270622,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43606
43609,"98th St E & Stevens Ave S","Across from W",  44.826393, -93.276329,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43609
4361,"66th St W & Woodlake Dr","Far side W",  44.883266, -93.289139,"66th St W",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4361
43611,"98th St W & Nicollet Ave S","Near side W",  44.826385, -93.278259,"98th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43611
43614,"98th St W & Pillsbury Ave S","Across from W",  44.826397, -93.282249,"98th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43614
43616,"98th St W & Grand Ave / Garfield Ave","Mid block W",  44.826412, -93.286354,"98th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43616
4362,"66th St W & Rae Dr","Near side W",  44.882999, -93.290916,"66th St W",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4362
43620,"France Ave S & Valley West Center","Near side S",  44.812092, -93.329597,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43620
43621,"Old Shakopee Rd & France Ave S","Near side W",  44.810600, -93.329391,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43621
43623,"France Ave S & Canterbury Dr","Near side N",  44.814350, -93.329430,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43623
43624,"France Ave S & Valley West Center","Across from N",  44.812275, -93.329445,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43624
43625,"France Ave S & 104th St W","Near side N",  44.817146, -93.329422,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43625
43627,"France Ave S & 102nd St W","Near side N",  44.819153, -93.329407,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43627
43628,"France Ave S & 100th St W","Across from N",  44.823452, -93.329391,"France Ave S",BLOOMINGTON,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43628
43629,"France Ave S & Pebblebrook Dr","Across from N",  44.824348, -93.329369,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43629
4363,"66th St W & Lynwood Blvd","Near side W",  44.883350, -93.292503,"66th St W",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4363
43630,"France Ave S & 98th St W","Far side N",  44.828915, -93.329292,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43630
43631,"France Ave S & 90th St W","Near side N",  44.842041, -93.329102,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43631
43632,"France Ave S & Parkshore Estates","Across from N",  44.844765, -93.329071,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43632
43633,"France Ave S & Shepherd Hills Dr","Near side N",  44.845474, -93.329109,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43633
43634,"France Ave S & Poplar Bridge Rd","Across from N",  44.847569, -93.329102,"France Ave S",BLOOMINGTON,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43634
43635,"France Ave S & Irwin Rd","Across from N",  44.848602, -93.329025,"France Ave S",BLOOMINGTON,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43635
43636,"France Ave S & 84th St W","Near side N",  44.851624, -93.328964,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43636
43637,"France Ave S & 83rd St W","Near side N",  44.853565, -93.328926,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43637
43638,"France Ave S & American Blvd","Near side N",  44.855610, -93.328873,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43638
43642,"France Ave S & 82nd St W","Near side S",  44.855236, -93.329254,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43642
43643,"France Ave S & 84th St W","Near side S",  44.851803, -93.329277,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43643
43644,"France Ave S & Irwin Rd","Near side S",  44.848789, -93.329285,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43644
43645,"France Ave S & Poplar Bridge Rd","Near side S",  44.847733, -93.329277,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43645
43646,"France Ave S & Shepherd Hills Dr","Across from S",  44.845646, -93.329277,"France Ave S",BLOOMINGTON,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43646
43647,"France Ave S & Parkshore Estates","Near side S",  44.844769, -93.329346,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43647
43649,"France Ave S & 94th St W","Near side S",  44.833706, -93.329468,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43649
43650,"France Ave S & 98th St W","Near side S",  44.828777, -93.329552,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43650
43652,"France Ave S & Pebblebrook Dr","Near side S",  44.824780, -93.329567,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43652
43653,"France Ave S & 100th St W","Near side S",  44.823627, -93.329552,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43653
43654,"France Ave S & 102nd St W","Near side S",  44.819332, -93.329559,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43654
43656,"France Ave S & 104th St W","Across from S",  44.817513, -93.329567,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43656
43657,"France Ave S & Heritage Hills Dr","Near side S",  44.814529, -93.329575,"France Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43657
43658,"Penn Ave S & 102nd St W","Across from N",  44.819202, -93.308777,"Penn Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43658
4366,"66th St W & Barrie Rd","Near side W",  44.883717, -93.323158,"66th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4366
43660,"Penn Ave S & Gideon Pond Apts","Near side N",  44.822456, -93.308769,"Penn Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43660
43664,"98th St W & Garfield Ave  / Grand Ave","Mid block E",  44.826160, -93.285736,"98th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43664
43666,"98th St W & Pillsbury Ave S","Near side E",  44.826168, -93.282394,"98th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43666
43669,"98th St W & Nicollet Ave S","Near side E",  44.826153, -93.278687,"98th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43669
4367,"Barrie Rd & 65th St W","Near side N",  44.885281, -93.323235,"Barrie Rd",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4367
43671,"98th St E & Stevens Ave S","Near side E",  44.826149, -93.276070,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43671
43674,"98th St E & 4th Ave S","Near side E",  44.826218, -93.271568,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43674
43675,"98th St E & Portland Ave S","Near side E",  44.826164, -93.268570,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43675
43676,"98th St E & Oakland Ave S","Across from E",  44.826214, -93.266853,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43676
43678,"98th St E & Columbus Ave S","Near side E",  44.826221, -93.264687,"98th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43678
43679,"Old Shakopee Rd (98th St) & Chicago Ave S","Near side E",  44.826454, -93.262772,"Old Shakopee Rd (98th St)",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43679
43681,"Old Shakopee Rd & Riverview Ave","Near side E",  44.832878, -93.253426,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43681
43682,"Old Shakopee Rd & Old Shakopee Circle","Across from E",  44.833687, -93.252266,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43682
43684,"Old Shakopee Rd & 16th Ave S","Across from E",  44.835262, -93.250389,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43684
43685,"Old Shakopee Rd & 17th Ave S","Across from E",  44.836056, -93.249481,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43685
43686,"Old Cedar Ave & Old Shakopee Rd","Far side N",  44.837940, -93.247780,"Old Cedar Ave",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43686
43689,"Fire Lane (79th St) & Target Southtown","Near side E",  44.859901, -93.311211,"Fire Lane (79th St)",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43689
4369,"65th St W & Fairview Hospital","Near side W",  44.885441, -93.327744,"65th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4369
43693,"Garfield Ave S & Cub Foods bus loop","Near side N",  44.850166, -93.286507,"Garfield Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43693
43694,"Garfield Ave S & 86th St W","Near side S",  44.848038, -93.287468,"Garfield Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43694
43695,"86th St W & Harriet Ave S","Near side E",  44.847893, -93.286140,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43695
43696,"86th St W & Pillsbury Ave S","Across from E",  44.847893, -93.282341,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43696
43698,"86th St W & Blaisdell Ave S","Across from E",  44.847897, -93.279800,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43698
43699,"86th St E & Nicollet Ave S","Near side E",  44.847889, -93.278542,"86th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43699
437,"Portland Ave S & 67th St E","Near side S",  44.881763, -93.267960,"Portland Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=437
4370,"66th St W & Drew Ave S","Near side W",  44.883713, -93.325829,"66th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4370
4371,"France Ave S & 69th St W","Far side S",  44.877899, -93.329155,"France Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4371
43722,"Old Cedar Ave S & 90th St E","Near side N",  44.840710, -93.247780,"Old Cedar Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43722
43724,"Old Cedar Ave S & 89th St E","Across from N",  44.842484, -93.247795,"Old Cedar Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43724
43725,"Old Cedar Ave S & #8806","Across from N",  44.844784, -93.247810,"Old Cedar Ave S",BLOOMINGTON,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43725
43728,"86th St E & Village Park Apts","Across from E",  44.847919, -93.244370,"86th St E",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43728
4373,"France Ave S & Hazelton Rd","Near side S",  44.874111, -93.329109,"France Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4373
43730,"Old Cedar Ave S & Old Shakopee Rd","Near side S",  44.838078, -93.247932,"Old Cedar Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43730
43732,"Old Shakopee Rd & Metro Tower","Near side S",  44.849537, -93.238739,"Old Shakopee Rd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43732
43734,"Old Cedar Ave S & 86th St E","Far side S",  44.847401, -93.248001,"Old Cedar Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43734
43736,"Old Cedar Ave S & #8806","Near side S",  44.844635, -93.247955,"Old Cedar Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43736
43737,"Old Cedar Ave S & 89th St E","Far side S",  44.842484, -93.247948,"Old Cedar Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43737
4374,"France Ave S & 72nd St W","Near side S",  44.872837, -93.329086,"France Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4374
4375,"France Ave S & Gallagher Dr","Near side S",  44.871204, -93.329079,"France Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4375
4376,"France Ave S & 76th St W","Near side S",  44.866261, -93.329018,"France Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4376
43760,"86th St W & Blaisdell Ave S","Near side W",  44.847996, -93.279556,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43760
43762,"86th St W & Pillsbury Ave S","Near side W",  44.848000, -93.282082,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43762
43763,"86th St W & Harriet Ave S","Across from W",  44.847996, -93.285889,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43763
43764,"86th St W & Garfield Circle","Near side W",  44.848000, -93.287262,"86th St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43764
43768,"Xerxes Ave S & 78th St W","Far side N",  44.862255, -93.318832,"Xerxes Ave S",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43768
43770,"Westminster St & Arlington Ave","Near side S",  44.984650, -93.086311,"Westminster St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43770
43773,"Timberlake Rd S & #1479","Far side W",  44.985313, -93.095558,"Timberlake Rd S",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43773
43775,"Wayzata Blvd S & Hwy 100 Bridge","Near side E",  44.968544, -93.341377,"Wayzata Blvd S",GOLDEN VALLEY,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43775
43776,"Barry St & 26th St W","Far side N",  44.955914, -93.343376,"Barry St",SAINT LOUIS PARK,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43776
43790,"St Josephs P&R & #171 Elm St","Near side W",  45.167500, -93.134743,"St Josephs P&R",LINO LAKES,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43790
43791,"Timberlake Rd N & #1581","Across from N",  44.989838, -93.093414,"Timberlake Rd N",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43791
43792,"Ramsey Service Rd & Century Ave (Hwy 120)","Far side W",  44.932133, -92.984741,"Ramsey Service Rd",MAPLEWOOD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43792
43793,"22nd St W & 21st St W","Near side N",  44.961155, -93.314125,"22nd St W",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43793
43794,"University Ave & Transfer Rd","Near side W",  44.959881, -93.187126,"University Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43794
43795,"77th St W & #4565","Near side E",  44.863148, -93.340546,"77th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43795
43796,"77th St W & #4660","Across from E",  44.863140, -93.343918,"77th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43796
43798,"56th St W & Humboldt Ave S","Near side W",  44.901543, -93.298347,"56th St W",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43798
43804,"Round Lake Blvd & 121st Ave NW","Far side S",  45.190224, -93.363327,"Round Lake Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43804
43805,"Round Lake Blvd & 120th Ave NW","Far side S",  45.188396, -93.363289,"Round Lake Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43805
43806,"119th Ave & Round Lake Blvd","Far side E",  45.186592, -93.363098,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43806
43807,"119th Ave & Vintage St","Across from E",  45.186604, -93.360481,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43807
43808,"119th Ave & Tulip St","Far side E",  45.186626, -93.357246,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43808
43809,"119th Ave & Silverod St","Far side E",  45.186646, -93.355835,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43809
43810,"119th Ave & Pheasant Ridge Dr","Near side E",  45.186630, -93.353020,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43810
43811,"119th Ave & Marigold St NW","Far side E",  45.186626, -93.348495,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43811
43812,"119th Ave & Jonquil St","Near side E",  45.186630, -93.346230,"119th Ave",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43812
43813,"Northdale Blvd & 119th Ave NE","Far side S",  45.187008, -93.345131,"Northdale Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43813
43814,"Northdale Blvd & 118th Lane","Across from S",  45.185749, -93.343529,"Northdale Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43814
43815,"Northdale Blvd & 117th Lane","Across from S",  45.184631, -93.342110,"Northdale Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43815
43816,"Northdale Blvd & Crooked Lake Blvd","Near side E",  45.183006, -93.337952,"Northdale Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43816
43817,"Robinson Dr & Creek Meadow Dr","Far side E",  45.174255, -93.304955,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43817
43818,"Robinson Dr & City Hall","Across from S",  45.173088, -93.304497,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43818
43819,"Robinson Dr & 111th Ave NW","Far side S",  45.171566, -93.304413,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43819
4382,"77th St W & #4660","Near side W",  44.863239, -93.343842,"77th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4382
43820,"Robinson Dr & Eagle St","Far side S",  45.170284, -93.304405,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43820
43821,"Robinson Dr & 109th Lane","Across from S",  45.169064, -93.304390,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43821
43822,"Robinson Dr & 109th Ave NW","Across from S",  45.167625, -93.303757,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43822
43823,"Robinson Dr & Bluebird St","Across from S",  45.167213, -93.301666,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43823
43824,"Robinson Dr & 108th Ave NW","Across from S",  45.166500, -93.299988,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43824
43825,"Robinson Dr & 107th Ave NW","Far side S",  45.164753, -93.299614,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43825
43826,"Robinson Dr & 106th Ave NW","Near side S",  45.163506, -93.300110,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43826
43827,"Robinson Dr & 105th Ave","Across from S",  45.162025, -93.300156,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43827
43828,"Robinson Dr & Egret Blvd","Near side S",  45.160782, -93.298820,"Robinson Dr",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43828
43829,"Egret Blvd & Wintergreen St","Far side E",  45.161713, -93.295265,"Egret Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43829
4383,"77th St W & Computer Ave","Across from W",  44.863243, -93.345512,"77th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4383
43830,"Egret Blvd & Tamarack St","Far side E",  45.162518, -93.291908,"Egret Blvd",COON RAPIDS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43830
4384,"77th St W & #4930","Near side W",  44.864174, -93.347801,"77th St W",EDINA,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4384
43852,"117th Ave NE & Terrace Rd","Across from W",  45.182632, -93.258560,"117th Ave NE",BLAINE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43852
43854,"117th Ave NE & 3rd St NE","Near side W",  45.182579, -93.265060,"117th Ave NE",BLAINE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43854
43855,"117th Ave NE & University Ave NE","Near side W",  45.182579, -93.265945,"117th Ave NE",BLAINE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=43855
4386,"American Blvd & Social Security Admin","Across from S",  44.857414, -93.360748,"American Blvd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4386
